ship,stw,wind_speed,wind_direction,power_without_wing,power_with_wing,id
FR35-2-Handymax-v2-Opt,12,28,115,3015.1,1606.12,432338
FR35-2-Handymax-v2-Opt,12,28,120,2991.43,1744.37,432339
FR35-2-Handymax-v2-Opt,12,28,125,2972.46,1885.49,432340
FR35-2-Handymax-v2-Opt,12,28,130,2957.18,2024.29,432341
FR35-2-Handymax-v2-Opt,12,28,135,2944.58,2156.05,432342
FR35-2-Handymax-v2-Opt,12,28,140,2933.63,2276.62,432343
FR35-2-Handymax-v2-Opt,12,28,145,2923.34,2382.28,432344
FR35-2-Handymax-v2-Opt,12,28,150,2913.33,2470,432345
FR35-2-Handymax-v2-Opt,12,28,155,2903.47,2537.18,432346
FR35-2-Handymax-v2-Opt,12,28,160,2891.33,2582.64,432347
FR35-2-Handymax-v2-Opt,12,28,165,2872.15,2606.73,432348
FR35-2-Handymax-v2-Opt,12,28,170,2847.82,2613.81,432349
FR35-2-Handymax-v2-Opt,12,28,175,2826.64,2611.96,432350
FR35-2-Handymax-v2-Opt,12,28,180,2817.47,2609.45,432351
FR35-2-Handymax-v2-Opt,12,28.5,0,4157.63,4157.63,432352
FR35-2-Handymax-v2-Opt,12,28.5,5,4196.72,4196.72,432353
FR35-2-Handymax-v2-Opt,12,28.5,10,4208.03,4208.03,432354
FR35-2-Handymax-v2-Opt,12,28.5,15,4195.61,4195.61,432355
FR35-2-Handymax-v2-Opt,12,28.5,20,4163.79,4163.79,432356
FR35-2-Handymax-v2-Opt,12,28.5,25,4117.17,4117.17,432357
FR35-2-Handymax-v2-Opt,12,28.5,30,4060.75,4060.75,432358
FR35-2-Handymax-v2-Opt,12,28.5,35,3999.89,3999.89,432359
FR35-2-Handymax-v2-Opt,12,28.5,40,3940.68,3940.68,432360
FR35-2-Handymax-v2-Opt,12,28.5,45,3888.8,3888.8,432361
FR35-2-Handymax-v2-Opt,12,28.5,50,3841.49,3841.49,432362
FR35-2-Handymax-v2-Opt,12,28.5,55,3791.22,3791.22,432363
FR35-2-Handymax-v2-Opt,12,28.5,60,3731.42,3731.42,432364
FR35-2-Handymax-v2-Opt,12,28.5,65,3656.76,3656.76,432365
FR35-2-Handymax-v2-Opt,12,28.5,70,3569.23,1563.91,432366
FR35-2-Handymax-v2-Opt,12,28.5,75,3476.72,1375.39,432367
FR35-2-Handymax-v2-Opt,12,28.5,80,3386.82,1236.04,432368
FR35-2-Handymax-v2-Opt,12,28.5,85,3306.02,1154.67,432369
FR35-2-Handymax-v2-Opt,12,28.5,90,3235.93,1129.2,432370
FR35-2-Handymax-v2-Opt,12,28.5,95,3175.6,1151.71,432371
FR35-2-Handymax-v2-Opt,12,28.5,100,3124.02,1214.02,432372
FR35-2-Handymax-v2-Opt,12,28.5,105,3080.28,1307.94,432373
FR35-2-Handymax-v2-Opt,12,28.5,110,3043.73,1425.46,432374
FR35-2-Handymax-v2-Opt,12,28.5,115,3013.71,1558.91,432375
FR35-2-Handymax-v2-Opt,12,28.5,120,2989.45,1701.18,432376
FR35-2-Handymax-v2-Opt,12,28.5,125,2969.95,1846.28,432377
FR35-2-Handymax-v2-Opt,12,28.5,130,2954.16,1988.86,432378
FR35-2-Handymax-v2-Opt,12,28.5,135,2941.03,2124.07,432379
FR35-2-Handymax-v2-Opt,12,28.5,140,2929.5,2247.64,432380
FR35-2-Handymax-v2-Opt,12,28.5,145,2918.58,2355.73,432381
FR35-2-Handymax-v2-Opt,12,28.5,150,2907.93,2445.24,432382
FR35-2-Handymax-v2-Opt,12,28.5,155,2897.41,2513.47,432383
FR35-2-Handymax-v2-Opt,12,28.5,160,2884.23,2559.33,432384
FR35-2-Handymax-v2-Opt,12,28.5,165,2863.6,2583.21,432385
FR35-2-Handymax-v2-Opt,12,28.5,170,2837.89,2589.87,432386
FR35-2-Handymax-v2-Opt,12,28.5,175,2815.71,2587.62,432387
FR35-2-Handymax-v2-Opt,12,28.5,180,2806.15,2584.93,432388
FR35-2-Handymax-v2-Opt,12,29,0,4186.49,4186.49,432389
FR35-2-Handymax-v2-Opt,12,29,5,4226.72,4226.72,432390
FR35-2-Handymax-v2-Opt,12,29,10,4238.27,4238.27,432391
FR35-2-Handymax-v2-Opt,12,29,15,4225.37,4225.37,432392
FR35-2-Handymax-v2-Opt,12,29,20,4192.49,4192.49,432393
FR35-2-Handymax-v2-Opt,12,29,25,4144.46,4144.46,432394
FR35-2-Handymax-v2-Opt,12,29,30,4086.46,4086.46,432395
FR35-2-Handymax-v2-Opt,12,29,35,4024.1,4024.1,432396
FR35-2-Handymax-v2-Opt,12,29,40,3963.76,3963.76,432397
FR35-2-Handymax-v2-Opt,12,29,45,3911.17,3911.17,432398
FR35-2-Handymax-v2-Opt,12,29,50,3862.95,3862.95,432399
FR35-2-Handymax-v2-Opt,12,29,55,3811.26,3811.26,432400
FR35-2-Handymax-v2-Opt,12,29,60,3749.31,3749.31,432401
FR35-2-Handymax-v2-Opt,12,29,65,3671.69,3671.69,432402
FR35-2-Handymax-v2-Opt,12,29,70,3581.09,1509.32,432403
FR35-2-Handymax-v2-Opt,12,29,75,3485.78,1315.4,432404
FR35-2-Handymax-v2-Opt,12,29,80,3393.59,1172.95,432405
FR35-2-Handymax-v2-Opt,12,29,85,3311.07,1090.76,432406
FR35-2-Handymax-v2-Opt,12,29,90,3239.49,1065.87,432407
FR35-2-Handymax-v2-Opt,12,29,95,3177.85,1090.08,432408
FR35-2-Handymax-v2-Opt,12,29,100,3125.13,1155,432409
FR35-2-Handymax-v2-Opt,12,12,25,3400.28,3343.46,431136
FR35-2-Handymax-v2-Opt,12,12,30,3386.09,3302.97,431137
FR35-2-Handymax-v2-Opt,12,12,35,3369.03,3256.34,431138
FR35-2-Handymax-v2-Opt,12,12,40,3349.83,3203.68,431139
FR35-2-Handymax-v2-Opt,12,12,45,3329.23,3145.73,431140
FR35-2-Handymax-v2-Opt,12,12,50,3307.93,3084.89,431141
FR35-2-Handymax-v2-Opt,12,12,55,3286.62,3023.8,431142
FR35-2-Handymax-v2-Opt,12,12,60,3266.13,2964.88,431143
FR35-2-Handymax-v2-Opt,12,12,65,3246.89,2910.07,431144
FR35-2-Handymax-v2-Opt,12,12,70,3228.37,2860.36,431145
FR35-2-Handymax-v2-Opt,12,12,75,3209.96,2816.45,431146
FR35-2-Handymax-v2-Opt,12,12,80,3191.2,2778.94,431147
FR35-2-Handymax-v2-Opt,12,12,85,3171.82,2748.25,431148
FR35-2-Handymax-v2-Opt,12,12,90,3151.69,2724.66,431149
FR35-2-Handymax-v2-Opt,12,12,95,3130.99,2708.39,431150
FR35-2-Handymax-v2-Opt,12,12,100,3110.52,2699.85,431151
FR35-2-Handymax-v2-Opt,12,12,105,3091.04,2699.18,431152
FR35-2-Handymax-v2-Opt,12,12,110,3073.14,2706.17,431153
FR35-2-Handymax-v2-Opt,12,12,115,3057.23,2720.22,431154
FR35-2-Handymax-v2-Opt,12,12,120,3043.54,2740.46,431155
FR35-2-Handymax-v2-Opt,12,12,125,3032.11,2765.66,431156
FR35-2-Handymax-v2-Opt,12,12,130,3022.76,2794.18,431157
FR35-2-Handymax-v2-Opt,12,12,135,3015.24,2824.43,431158
FR35-2-Handymax-v2-Opt,12,12,140,3009.32,2854.98,431159
FR35-2-Handymax-v2-Opt,12,12,145,3004.79,2884.54,431160
FR35-2-Handymax-v2-Opt,12,12,150,3001.43,2912.05,431161
FR35-2-Handymax-v2-Opt,12,12,155,2999.05,2936.58,431162
FR35-2-Handymax-v2-Opt,12,12,160,2997.47,2957.43,431163
FR35-2-Handymax-v2-Opt,12,12,165,2996.51,2974.06,431164
FR35-2-Handymax-v2-Opt,12,12,170,2996.01,2986.11,431165
FR35-2-Handymax-v2-Opt,12,12,175,2995.81,2993.36,431166
FR35-2-Handymax-v2-Opt,12,12,180,2995.77,2995.77,431167
FR35-2-Handymax-v2-Opt,12,12.5,0,3420.94,3420.94,431168
FR35-2-Handymax-v2-Opt,12,12.5,5,3431.93,3431.93,431169
FR35-2-Handymax-v2-Opt,12,12.5,10,3436.4,3436.4,431170
FR35-2-Handymax-v2-Opt,12,12.5,15,3434.92,3422.89,431171
FR35-2-Handymax-v2-Opt,12,12.5,20,3428.14,3392.21,431172
FR35-2-Handymax-v2-Opt,12,12.5,25,3416.8,3355.24,431173
FR35-2-Handymax-v2-Opt,12,12.5,30,3401.66,3311.63,431174
FR35-2-Handymax-v2-Opt,12,12.5,35,3383.52,3261.28,431175
FR35-2-Handymax-v2-Opt,12,12.5,40,3363.19,3204.27,431176
FR35-2-Handymax-v2-Opt,12,12.5,45,3341.48,3141.65,431177
FR35-2-Handymax-v2-Opt,12,12.5,50,3319.14,3076.18,431178
FR35-2-Handymax-v2-Opt,12,12.5,55,3296.98,3010.75,431179
FR35-2-Handymax-v2-Opt,12,12.5,60,3275.9,2947.93,431180
FR35-2-Handymax-v2-Opt,12,12.5,65,3256.11,2889.58,431181
FR35-2-Handymax-v2-Opt,12,12.5,70,3236.86,2836.66,431182
FR35-2-Handymax-v2-Opt,12,29,105,3080.4,1252.2,432410
FR35-2-Handymax-v2-Opt,12,29,110,3043.02,1373.46,432411
FR35-2-Handymax-v2-Opt,12,29,115,3012.3,1510.87,432412
FR35-2-Handymax-v2-Opt,12,29,120,2987.44,1657.19,432413
FR35-2-Handymax-v2-Opt,12,29,125,2967.38,1806.29,432414
FR35-2-Handymax-v2-Opt,12,29,130,2951.05,1952.68,432415
FR35-2-Handymax-v2-Opt,12,29,135,2937.37,2091.37,432416
FR35-2-Handymax-v2-Opt,12,29,140,2925.24,2217.96,432417
FR35-2-Handymax-v2-Opt,12,29,145,2913.67,2328.5,432418
FR35-2-Handymax-v2-Opt,12,29,150,2902.37,2419.79,432419
FR35-2-Handymax-v2-Opt,12,29,155,2891.13,2489.06,432420
FR35-2-Handymax-v2-Opt,12,29,160,2876.89,2535.3,432421
FR35-2-Handymax-v2-Opt,12,29,165,2854.74,2558.96,432422
FR35-2-Handymax-v2-Opt,12,29,170,2827.63,2565.18,432423
FR35-2-Handymax-v2-Opt,12,29,175,2804.43,2562.53,432424
FR35-2-Handymax-v2-Opt,12,29,180,2794.48,2559.65,432425
FR35-2-Handymax-v2-Opt,12,29.5,0,4215.71,4215.71,432426
FR35-2-Handymax-v2-Opt,12,29.5,5,4257.08,4257.08,432427
FR35-2-Handymax-v2-Opt,12,29.5,10,4268.88,4268.88,432428
FR35-2-Handymax-v2-Opt,12,29.5,15,4255.48,4255.48,432429
FR35-2-Handymax-v2-Opt,12,29.5,20,4221.55,4221.55,432430
FR35-2-Handymax-v2-Opt,12,29.5,25,4172.08,4172.08,432431
FR35-2-Handymax-v2-Opt,12,29.5,30,4112.47,4112.47,432432
FR35-2-Handymax-v2-Opt,12,29.5,35,4048.6,4048.6,432433
FR35-2-Handymax-v2-Opt,12,29.5,40,3987.16,3987.16,432434
FR35-2-Handymax-v2-Opt,12,29.5,45,3933.86,3933.86,432435
FR35-2-Handymax-v2-Opt,12,29.5,50,3884.72,3884.72,432436
FR35-2-Handymax-v2-Opt,12,29.5,55,3831.57,3831.57,432437
FR35-2-Handymax-v2-Opt,12,29.5,60,3767.39,3767.39,432438
FR35-2-Handymax-v2-Opt,12,29.5,65,3686.76,3686.76,432439
FR35-2-Handymax-v2-Opt,12,29.5,70,3593.08,3593.08,432440
FR35-2-Handymax-v2-Opt,12,29.5,75,3494.95,1254.6,432441
FR35-2-Handymax-v2-Opt,12,29.5,80,3400.48,1109.04,432442
FR35-2-Handymax-v2-Opt,12,29.5,85,3316.22,1026.01,432443
FR35-2-Handymax-v2-Opt,12,29.5,90,3243.13,1001.66,432444
FR35-2-Handymax-v2-Opt,12,29.5,95,3180.16,1027.57,432445
FR35-2-Handymax-v2-Opt,12,29.5,100,3126.27,1095.1,432446
FR35-2-Handymax-v2-Opt,12,29.5,105,3080.54,1195.59,432447
FR35-2-Handymax-v2-Opt,12,29.5,110,3042.3,1320.6,432448
FR35-2-Handymax-v2-Opt,12,29.5,115,3010.87,1462,432449
FR35-2-Handymax-v2-Opt,12,29.5,120,2985.38,1612.39,432450
FR35-2-Handymax-v2-Opt,12,29.5,125,2964.75,1765.53,432451
FR35-2-Handymax-v2-Opt,12,29.5,130,2947.86,1915.76,432452
FR35-2-Handymax-v2-Opt,12,29.5,135,2933.6,2057.96,432453
FR35-2-Handymax-v2-Opt,12,29.5,140,2920.85,2187.57,432454
FR35-2-Handymax-v2-Opt,12,29.5,145,2908.6,2300.57,432455
FR35-2-Handymax-v2-Opt,12,29.5,150,2896.62,2393.64,432456
FR35-2-Handymax-v2-Opt,12,29.5,155,2884.65,2463.94,432457
FR35-2-Handymax-v2-Opt,12,29.5,160,2869.28,2510.55,432458
FR35-2-Handymax-v2-Opt,12,29.5,165,2845.59,2533.99,432459
FR35-2-Handymax-v2-Opt,12,29.5,170,2817.05,2539.76,432460
FR35-2-Handymax-v2-Opt,12,29.5,175,2792.82,2536.69,432461
FR35-2-Handymax-v2-Opt,12,29.5,180,2782.47,2533.62,432462
FR35-2-Handymax-v2-Opt,12,30,0,4245.29,4245.29,432463
FR35-2-Handymax-v2-Opt,12,30,5,4287.82,4287.82,432464
FR35-2-Handymax-v2-Opt,12,30,10,4299.87,4299.87,432465
FR35-2-Handymax-v2-Opt,12,30,15,4285.96,4285.96,432466
FR35-2-Handymax-v2-Opt,12,30,20,4250.95,4250.95,432467
FR35-2-Handymax-v2-Opt,12,30,25,4200.03,4200.03,432468
FR35-2-Handymax-v2-Opt,12,30,30,4138.81,4138.81,432469
FR35-2-Handymax-v2-Opt,12,30,35,4073.42,4073.42,432470
FR35-2-Handymax-v2-Opt,12,30,40,4010.89,4010.89,432471
FR35-2-Handymax-v2-Opt,12,30,45,3956.89,3956.89,432472
FR35-2-Handymax-v2-Opt,12,30,50,3906.79,3906.79,432473
FR35-2-Handymax-v2-Opt,12,30,55,3852.15,3852.15,432474
FR35-2-Handymax-v2-Opt,12,30,60,3785.68,3785.68,432475
FR35-2-Handymax-v2-Opt,12,30,65,3701.99,3701.99,432476
FR35-2-Handymax-v2-Opt,12,30,70,3605.2,3605.2,432477
FR35-2-Handymax-v2-Opt,12,30,75,3504.24,3504.24,432478
FR35-2-Handymax-v2-Opt,12,30,80,3407.49,1044.32,432479
FR35-2-Handymax-v2-Opt,12,30,85,3321.48,960.42,432480
FR35-2-Handymax-v2-Opt,12,30,90,3246.85,936.59,432481
FR35-2-Handymax-v2-Opt,12,30,95,3182.53,964.18,432482
FR35-2-Handymax-v2-Opt,12,30,100,3127.45,1034.32,432483
FR35-2-Handymax-v2-Opt,12,30,105,3080.69,1138.12,432484
FR35-2-Handymax-v2-Opt,12,30,110,3041.59,1266.89,432485
FR35-2-Handymax-v2-Opt,12,30,115,3009.41,1412.29,432486
FR35-2-Handymax-v2-Opt,12,30,120,2983.28,1566.79,432487
FR35-2-Handymax-v2-Opt,12,30,125,2962.06,1723.99,432488
FR35-2-Handymax-v2-Opt,12,30,130,2944.59,1878.09,432489
FR35-2-Handymax-v2-Opt,12,30,135,2929.73,2023.82,432490
FR35-2-Handymax-v2-Opt,12,30,140,2916.32,2156.49,432491
FR35-2-Handymax-v2-Opt,12,30,145,2903.38,2271.95,432492
FR35-2-Handymax-v2-Opt,12,30,150,2890.7,2366.8,432493
FR35-2-Handymax-v2-Opt,12,30,155,2877.96,2438.13,432494
FR35-2-Handymax-v2-Opt,12,30,160,2861.42,2485.09,432495
FR35-2-Handymax-v2-Opt,12,30,165,2836.15,2508.28,432496
FR35-2-Handymax-v2-Opt,12,30,170,2806.16,2513.6,432497
FR35-2-Handymax-v2-Opt,12,30,175,2780.86,2510.09,432498
FR35-2-Handymax-v2-Opt,12,30,180,2770.11,2506.84,432499
FR35-2-Handymax-v2-Opt,12,30.5,0,4275.21,4275.21,432500
FR35-2-Handymax-v2-Opt,12,30.5,5,4318.93,4318.93,432501
FR35-2-Handymax-v2-Opt,12,30.5,10,4331.22,4331.22,432502
FR35-2-Handymax-v2-Opt,12,30.5,15,4316.8,4316.8,432503
FR35-2-Handymax-v2-Opt,12,30.5,20,4280.7,4280.7,432504
FR35-2-Handymax-v2-Opt,12,30.5,25,4228.31,4228.31,432505
FR35-2-Handymax-v2-Opt,12,30.5,30,4165.45,4165.45,432506
FR35-2-Handymax-v2-Opt,12,30.5,35,4098.56,4098.56,432507
FR35-2-Handymax-v2-Opt,12,30.5,40,4034.95,4034.95,432508
FR35-2-Handymax-v2-Opt,12,30.5,45,3980.24,3980.24,432509
FR35-2-Handymax-v2-Opt,12,30.5,50,3929.17,3929.17,432510
FR35-2-Handymax-v2-Opt,12,30.5,55,3872.99,3872.99,432511
FR35-2-Handymax-v2-Opt,12,30.5,60,3804.18,3804.18,432512
FR35-2-Handymax-v2-Opt,12,30.5,65,3717.38,3717.38,432513
FR35-2-Handymax-v2-Opt,12,30.5,70,3617.46,3617.46,432514
FR35-2-Handymax-v2-Opt,12,30.5,75,3513.66,3513.66,432515
FR35-2-Handymax-v2-Opt,12,30.5,80,3414.63,978.81,432516
FR35-2-Handymax-v2-Opt,12,30.5,85,3326.84,893.99,432517
FR35-2-Handymax-v2-Opt,12,30.5,90,3250.65,870.65,432518
FR35-2-Handymax-v2-Opt,12,30.5,95,3184.96,899.91,432519
FR35-2-Handymax-v2-Opt,12,30.5,100,3128.66,972.66,432520
FR35-2-Handymax-v2-Opt,12,30.5,105,3080.86,1079.77,432521
FR35-2-Handymax-v2-Opt,12,30.5,110,3040.86,1212.32,432522
FR35-2-Handymax-v2-Opt,12,30.5,115,3007.94,1361.75,432523
FR35-2-Handymax-v2-Opt,12,30.5,120,2981.15,1520.38,432524
FR35-2-Handymax-v2-Opt,12,30.5,125,2959.3,1681.68,432525
FR35-2-Handymax-v2-Opt,12,30.5,130,2941.23,1839.67,432526
FR35-2-Handymax-v2-Opt,12,30.5,135,2925.75,1988.96,432527
FR35-2-Handymax-v2-Opt,12,30.5,140,2911.67,2124.71,432528
FR35-2-Handymax-v2-Opt,12,30.5,145,2898,2242.64,432529
FR35-2-Handymax-v2-Opt,12,30.5,150,2884.61,2339.27,432530
FR35-2-Handymax-v2-Opt,12,30.5,155,2871.06,2411.62,432531
FR35-2-Handymax-v2-Opt,12,30.5,160,2853.3,2458.92,432532
FR35-2-Handymax-v2-Opt,12,30.5,165,2826.41,2481.84,432533
FR35-2-Handymax-v2-Opt,12,30.5,170,2794.94,2486.7,432534
FR35-2-Handymax-v2-Opt,12,30.5,175,2768.57,2482.75,432535
FR35-2-Handymax-v2-Opt,12,30.5,180,2757.4,2479.3,432536
FR35-2-Handymax-v2-Opt,12,31,0,4305.5,4305.5,432537
FR35-2-Handymax-v2-Opt,12,31,5,4350.41,4350.41,432538
FR35-2-Handymax-v2-Opt,12,31,10,4362.95,4362.95,432539
FR35-2-Handymax-v2-Opt,12,31,15,4348.01,4348.01,432540
FR35-2-Handymax-v2-Opt,12,31,20,4310.8,4310.8,432541
FR35-2-Handymax-v2-Opt,12,31,25,4256.91,4256.91,432542
FR35-2-Handymax-v2-Opt,12,31,30,4192.41,4192.41,432543
FR35-2-Handymax-v2-Opt,12,31,35,4124,4124,432544
FR35-2-Handymax-v2-Opt,12,31,40,4059.33,4059.33,432545
FR35-2-Handymax-v2-Opt,12,31,45,4003.91,4003.91,432546
FR35-2-Handymax-v2-Opt,12,31,50,3951.86,3951.86,432547
FR35-2-Handymax-v2-Opt,12,31,55,3894.1,3894.1,432548
FR35-2-Handymax-v2-Opt,12,31,60,3822.87,3822.87,432549
FR35-2-Handymax-v2-Opt,12,31,65,3732.93,3732.93,432550
FR35-2-Handymax-v2-Opt,12,31,70,3629.85,3629.85,432551
FR35-2-Handymax-v2-Opt,12,31,75,3523.2,3523.2,432552
FR35-2-Handymax-v2-Opt,12,31,80,3421.9,3421.9,432553
FR35-2-Handymax-v2-Opt,12,31,85,3332.31,826.72,432554
FR35-2-Handymax-v2-Opt,12,31,90,3254.53,803.84,432555
FR35-2-Handymax-v2-Opt,12,31,95,3187.44,834.77,432556
FR35-2-Handymax-v2-Opt,12,31,100,3129.91,910.12,432557
FR35-2-Handymax-v2-Opt,12,31,105,3081.04,1020.55,432558
FR35-2-Handymax-v2-Opt,12,31,110,3040.14,1156.9,432559
FR35-2-Handymax-v2-Opt,12,31,115,3006.45,1310.37,432560
FR35-2-Handymax-v2-Opt,12,31,120,2978.97,1473.17,432561
FR35-2-Handymax-v2-Opt,12,31,125,2956.49,1638.59,432562
FR35-2-Handymax-v2-Opt,12,31,130,2937.79,1800.51,432563
FR35-2-Handymax-v2-Opt,12,31,135,2921.66,1953.38,432564
FR35-2-Handymax-v2-Opt,12,31,140,2906.87,2092.22,432565
FR35-2-Handymax-v2-Opt,12,31,145,2892.47,2212.64,432566
FR35-2-Handymax-v2-Opt,12,31,150,2878.34,2311.05,432567
FR35-2-Handymax-v2-Opt,12,31,155,2863.95,2384.41,432568
FR35-2-Handymax-v2-Opt,12,31,160,2844.92,2432.04,432569
FR35-2-Handymax-v2-Opt,12,31,165,2816.38,2454.68,432570
FR35-2-Handymax-v2-Opt,12,31,170,2783.39,2459.06,432571
FR35-2-Handymax-v2-Opt,12,31,175,2755.93,2454.66,432572
FR35-2-Handymax-v2-Opt,12,31,180,2744.34,2451,432573
FR35-2-Handymax-v2-Opt,12,31.5,0,4336.13,4336.13,432574
FR35-2-Handymax-v2-Opt,12,31.5,5,4382.26,4382.26,432575
FR35-2-Handymax-v2-Opt,12,31.5,10,4395.05,4395.05,432576
FR35-2-Handymax-v2-Opt,12,31.5,15,4379.58,4379.58,432577
FR35-2-Handymax-v2-Opt,12,31.5,20,4341.24,4341.24,432578
FR35-2-Handymax-v2-Opt,12,31.5,25,4285.85,4285.85,432579
FR35-2-Handymax-v2-Opt,12,31.5,30,4219.69,4219.69,432580
FR35-2-Handymax-v2-Opt,12,31.5,35,4149.76,4149.76,432581
FR35-2-Handymax-v2-Opt,12,31.5,40,4084.05,4084.05,432582
FR35-2-Handymax-v2-Opt,12,31.5,45,4027.92,4027.92,432583
FR35-2-Handymax-v2-Opt,12,31.5,50,3974.85,3974.85,432584
FR35-2-Handymax-v2-Opt,12,31.5,55,3915.47,3915.47,432585
FR35-2-Handymax-v2-Opt,12,31.5,60,3841.77,3841.77,432586
FR35-2-Handymax-v2-Opt,12,31.5,65,3748.64,3748.64,432587
FR35-2-Handymax-v2-Opt,12,31.5,70,3642.38,3642.38,432588
FR35-2-Handymax-v2-Opt,12,31.5,75,3532.87,3532.87,432589
FR35-2-Handymax-v2-Opt,12,31.5,80,3429.3,3429.3,432590
FR35-2-Handymax-v2-Opt,12,31.5,85,3337.88,758.62,432591
FR35-2-Handymax-v2-Opt,12,31.5,90,3258.49,736.18,432592
FR35-2-Handymax-v2-Opt,12,31.5,95,3189.98,768.74,432593
FR35-2-Handymax-v2-Opt,12,31.5,100,3131.19,846.71,432594
FR35-2-Handymax-v2-Opt,12,31.5,105,3081.24,960.46,432595
FR35-2-Handymax-v2-Opt,12,31.5,110,3039.42,1100.62,432596
FR35-2-Handymax-v2-Opt,12,31.5,115,3004.94,1258.16,432597
FR35-2-Handymax-v2-Opt,12,31.5,120,2976.75,1425.14,432598
FR35-2-Handymax-v2-Opt,12,31.5,125,2953.61,1594.73,432599
FR35-2-Handymax-v2-Opt,12,31.5,130,2934.27,1760.61,432600
FR35-2-Handymax-v2-Opt,12,31.5,135,2917.47,1917.08,432601
FR35-2-Handymax-v2-Opt,12,31.5,140,2901.95,2059.02,432602
FR35-2-Handymax-v2-Opt,12,31.5,145,2886.78,2181.95,432603
FR35-2-Handymax-v2-Opt,12,31.5,150,2871.9,2282.14,432604
FR35-2-Handymax-v2-Opt,12,31.5,155,2856.62,2356.51,432605
FR35-2-Handymax-v2-Opt,12,31.5,160,2836.29,2404.44,432606
FR35-2-Handymax-v2-Opt,12,31.5,165,2806.05,2426.79,432607
FR35-2-Handymax-v2-Opt,12,31.5,170,2771.53,2430.68,432608
FR35-2-Handymax-v2-Opt,12,31.5,175,2742.95,2425.81,432609
FR35-2-Handymax-v2-Opt,12,31.5,180,2730.93,2421.95,432610
FR35-2-Handymax-v2-Opt,12,32,0,4367.12,4367.12,432611
FR35-2-Handymax-v2-Opt,12,32,5,4414.47,4414.47,432612
FR35-2-Handymax-v2-Opt,12,32,10,4427.52,4427.52,432613
FR35-2-Handymax-v2-Opt,12,32,15,4411.51,4411.51,432614
FR35-2-Handymax-v2-Opt,12,32,20,4372.04,4372.04,432615
FR35-2-Handymax-v2-Opt,12,32,25,4315.11,4315.11,432616
FR35-2-Handymax-v2-Opt,12,32,30,4247.28,4247.28,432617
FR35-2-Handymax-v2-Opt,12,32,35,4175.83,4175.83,432618
FR35-2-Handymax-v2-Opt,12,32,40,4109.09,4109.09,432619
FR35-2-Handymax-v2-Opt,12,32,45,4052.25,4052.25,432620
FR35-2-Handymax-v2-Opt,12,32,50,3998.15,3998.15,432621
FR35-2-Handymax-v2-Opt,12,32,55,3937.11,3937.11,432622
FR35-2-Handymax-v2-Opt,12,32,60,3860.88,3860.88,432623
FR35-2-Handymax-v2-Opt,12,32,65,3764.52,3764.52,432624
FR35-2-Handymax-v2-Opt,12,32,70,3655.06,3655.06,432625
FR35-2-Handymax-v2-Opt,12,32,75,3542.67,3542.67,432626
FR35-2-Handymax-v2-Opt,12,32,80,3436.83,3436.83,432627
FR35-2-Handymax-v2-Opt,12,32,85,3343.57,3343.57,432628
FR35-2-Handymax-v2-Opt,12,32,90,3262.54,667.65,432629
FR35-2-Handymax-v2-Opt,12,32,95,3192.59,701.84,432630
FR35-2-Handymax-v2-Opt,12,32,100,3132.51,782.41,432631
FR35-2-Handymax-v2-Opt,12,32,105,3081.46,899.5,432632
FR35-2-Handymax-v2-Opt,12,32,110,3038.69,1043.48,432633
FR35-2-Handymax-v2-Opt,12,32,115,3003.4,1205.11,432634
FR35-2-Handymax-v2-Opt,12,32,120,2974.49,1376.32,432635
FR35-2-Handymax-v2-Opt,12,32,125,2950.68,1550.09,432636
FR35-2-Handymax-v2-Opt,12,32,130,2930.66,1719.95,432637
FR35-2-Handymax-v2-Opt,12,32,135,2913.17,1880.05,432638
FR35-2-Handymax-v2-Opt,12,32,140,2896.89,2025.13,432639
FR35-2-Handymax-v2-Opt,12,32,145,2880.94,2150.56,432640
FR35-2-Handymax-v2-Opt,12,32,150,2865.28,2252.53,432641
FR35-2-Handymax-v2-Opt,12,32,155,2849.09,2327.9,432642
FR35-2-Handymax-v2-Opt,12,32,160,2827.39,2376.12,432643
FR35-2-Handymax-v2-Opt,12,32,165,2795.43,2398.18,432644
FR35-2-Handymax-v2-Opt,12,32,170,2759.35,2401.56,432645
FR35-2-Handymax-v2-Opt,12,32,175,2729.64,2396.22,432646
FR35-2-Handymax-v2-Opt,12,32,180,2717.17,2392.15,432647
FR35-2-Handymax-v2-Opt,12,32.5,0,4398.47,4398.47,432648
FR35-2-Handymax-v2-Opt,12,32.5,5,4447.06,4447.06,432649
FR35-2-Handymax-v2-Opt,12,32.5,10,4460.36,4460.36,432650
FR35-2-Handymax-v2-Opt,12,32.5,15,4443.8,4443.8,432651
FR35-2-Handymax-v2-Opt,12,32.5,20,4403.18,4403.18,432652
FR35-2-Handymax-v2-Opt,12,32.5,25,4344.7,4344.7,432653
FR35-2-Handymax-v2-Opt,12,32.5,30,4275.19,4275.19,432654
FR35-2-Handymax-v2-Opt,12,32.5,35,4202.21,4202.21,432655
FR35-2-Handymax-v2-Opt,12,32.5,40,4134.47,4134.47,432656
FR35-2-Handymax-v2-Opt,12,32.5,45,4076.92,4076.92,432657
FR35-2-Handymax-v2-Opt,12,32.5,50,4021.76,4021.76,432658
